omitted_video_id,omitted_n_frames,ema_alpha,metric,delta_after_omission
video_test_0000011,590,0.5,mean_tfi,-1.0552987774383769
video_test_0000011,590,0.5,mean_predicted_switches,-33.480952380952374
video_test_0000011,590,0.5,mean_transition_delay,0.5108035111411215
video_test_0000011,590,0.5,ptsm,0.005487579082598171
video_test_0000011,590,0.5,missed_transition_rate,0.027008777852802146
video_test_0000026,1555,0.25,accuracy,0.001169685598133241
video_test_0000026,1555,0.25,global_ece,-0.00430346941851531
video_test_0000026,1555,0.25,mean_tfi,-0.5411682100361661
video_test_0000026,1555,0.25,mean_predicted_switches,-16.804761904761904
video_test_0000026,1555,0.25,mean_transition_delay,0.20457650273224104
video_test_0000026,1555,0.25,ptsm,0.0011830496387698342
video_test_0000026,1555,0.25,missed_transition_rate,0.010245901639344301
video_test_0000026,1555,0.5,accuracy,0.0017951215991917069
video_test_0000026,1555,0.5,global_ece,-0.008640074676178902
video_test_0000026,1555,0.5,mean_tfi,-1.0697291654457441
video_test_0000026,1555,0.5,mean_predicted_switches,-33.66190476190476
video_test_0000026,1555,0.5,mean_transition_delay,0.5145150273224051
video_test_0000026,1555,0.5,ptsm,0.005522409748799723
video_test_0000026,1555,0.5,missed_transition_rate,0.027151639344262346
video_test_0000028,1090,0.25,accuracy,0.0011560415934757096
video_test_0000028,1090,0.25,global_ece,-0.0042874132480008875
video_test_0000028,1090,0.25,mean_tfi,-0.540968319637305
video_test_0000028,1090,0.25,mean_predicted_switches,-16.80000000000001
video_test_0000028,1090,0.25,mean_transition_delay,0.20342140921409158
video_test_0000028,1090,0.25,ptsm,0.001161532232360818
video_test_0000028,1090,0.25,missed_transition_rate,0.010162601626016232
video_test_0000028,1090,0.5,accuracy,0.0017776016190588217
video_test_0000028,1090,0.5,global_ece,-0.008639135761502784
video_test_0000028,1090,0.5,mean_tfi,-1.0695091368381837
video_test_0000028,1090,0.5,mean_predicted_switches,-33.657142857142865
video_test_0000028,1090,0.5,mean_transition_delay,0.5130420054200542
video_test_0000028,1090,0.5,ptsm,0.005452402439398818
video_test_0000028,1090,0.5,missed_transition_rate,0.026930894308943076
video_test_0000039,1701,0.25,accuracy,0.0011581664270113867
video_test_0000039,1701,0.25,global_ece,-0.004303500671391833
video_test_0000039,1701,0.25,mean_tfi,-0.5391806598083582
video_test_0000039,1701,0.25,mean_predicted_switches,-16.685714285714283
video_test_0000039,1701,0.25,mean_transition_delay,0.20332090816672377
video_test_0000039,1701,0.25,ptsm,0.0011769716166951105
video_test_0000039,1701,0.25,missed_transition_rate,0.010166045408336155
video_test_0000039,1701,0.5,accuracy,0.0018169675893893178
video_test_0000039,1701,0.5,global_ece,-0.008662690130793002
video_test_0000039,1701,0.5,mean_tfi,-1.0663949543573992
video_test_0000039,1701,0.5,mean_predicted_switches,-33.46666666666666
video_test_0000039,1701,0.5,mean_transition_delay,0.5133852931209759
video_test_0000039,1701,0.5,ptsm,0.005496689270081789
video_test_0000039,1701,0.5,missed_transition_rate,0.02710945442222973
video_test_0000045,1761,0.25,accuracy,0.0011764281115169695
video_test_0000045,1761,0.25,global_ece,-0.004245150348465676
video_test_0000045,1761,0.25,mean_tfi,-0.5393638707063548
video_test_0000045,1761,0.25,mean_predicted_switches,-16.69047619047619
video_test_0000045,1761,0.25,mean_transition_delay,0.20142541998981844
video_test_0000045,1761,0.25,ptsm,0.00116507566793575
video_test_0000045,1761,0.25,missed_transition_rate,0.010181571355845909
video_test_0000045,1761,0.5,accuracy,0.0017872079238901994
video_test_0000045,1761,0.5,global_ece,-0.008556995264687992
video_test_0000045,1761,0.5,mean_tfi,-1.0659452057334537
video_test_0000045,1761,0.5,mean_predicted_switches,-33.43333333333334
video_test_0000045,1761,0.5,mean_transition_delay,0.5090785677922955
video_test_0000045,1761,0.5,ptsm,0.005467801711326686
video_test_0000045,1761,0.5,missed_transition_rate,0.026981164092991672
video_test_0000046,1330,0.25,accuracy,0.0011478606821657689
video_test_0000046,1330,0.25,global_ece,-0.004304592865911144
video_test_0000046,1330,0.25,mean_tfi,-0.5407603567445181
video_test_0000046,1330,0.25,mean_predicted_switches,-16.80952380952381
video_test_0000046,1330,0.25,mean_transition_delay,0.20307224848075656
video_test_0000046,1330,0.25,ptsm,0.001174620527453346
video_test_0000046,1330,0.25,missed_transition_rate,0.01012829169480084
video_test_0000046,1330,0.5,accuracy,0.001769868957580245
video_test_0000046,1330,0.5,global_ece,-0.008654381942613962
video_test_0000046,1330,0.5,mean_tfi,-1.0693380090434053
video_test_0000046,1330,0.5,mean_predicted_switches,-33.67142857142858
video_test_0000046,1330,0.5,mean_transition_delay,0.5121539500337606
video_test_0000046,1330,0.5,ptsm,0.005486435878453655
video_test_0000046,1330,0.5,missed_transition_rate,0.0270087778528022
video_test_0000051,866,0.25,accuracy,0.0011552645555832353
video_test_0000051,866,0.25,global_ece,-0.004334275718204092
video_test_0000051,866,0.25,mean_tfi,-0.5396137613315375
video_test_0000051,866,0.25,mean_predicted_switches,-16.780952380952385
video_test_0000051,866,0.25,mean_transition_delay,0.2031408308004048
video_test_0000051,866,0.25,ptsm,0.0011680798449789087
video_test_0000051,866,0.25,missed_transition_rate,0.010131712259371817
video_test_0000051,866,0.5,accuracy,0.001779407484313933
video_test_0000051,866,0.5,global_ece,-0.008671041796927778
video_test_0000051,866,0.5,mean_tfi,-1.0674371614853038
video_test_0000051,866,0.5,mean_predicted_switches,-33.62857142857143
video_test_0000051,866,0.5,mean_transition_delay,0.5113137453562979
video_test_0000051,866,0.5,ptsm,0.005465970263997866
video_test_0000051,866,0.5,missed_transition_rate,0.02701789935832488
video_test_0000058,852,0.25,accuracy,0.0011522154642918947
video_test_0000058,852,0.25,global_ece,-0.004288617835319197
video_test_0000058,852,0.25,mean_tfi,-0.5384314172753952
video_test_0000058,852,0.25,mean_predicted_switches,-16.790476190476184
video_test_0000058,852,0.25,mean_transition_delay,0.20310391363022973
video_test_0000058,852,0.25,ptsm,0.0011760174274379753
video_test_0000058,852,0.25,missed_transition_rate,0.010121457489878527
video_test_0000058,852,0.5,accuracy,0.001770331051906715
video_test_0000058,852,0.5,global_ece,-0.008641444328020914
video_test_0000058,852,0.5,mean_tfi,-1.0641518648789052
video_test_0000058,852,0.5,mean_predicted_switches,-33.628571428571426
video_test_0000058,852,0.5,mean_transition_delay,0.5119770580296894
video_test_0000058,852,0.5,ptsm,0.005486230025579353
video_test_0000058,852,0.5,missed_transition_rate,0.026990553306342757
video_test_0000062,108,0.25,accuracy,0.0011496489678607391
video_test_0000062,108,0.25,global_ece,-0.004286346906946764
video_test_0000062,108,0.25,mean_tfi,-0.5365095581024328
video_test_0000062,108,0.25,mean_predicted_switches,-16.7904761904762
video_test_0000062,108,0.25,mean_transition_delay,0.20293522267206487
video_test_0000062,108,0.25,ptsm,0.0011764793713034682
video_test_0000062,108,0.25,missed_transition_rate,0.010121457489878527
video_test_0000062,108,0.5,accuracy,0.001757406104516246
video_test_0000062,108,0.5,global_ece,-0.008626199019320269
video_test_0000062,108,0.5,mean_tfi,-1.063210290278432
video_test_0000062,108,0.5,mean_predicted_switches,-33.642857142857146
video_test_0000062,108,0.5,mean_transition_delay,0.5094466936572202
video_test_0000062,108,0.5,ptsm,0.0054892385731848126
video_test_0000062,108,0.5,missed_transition_rate,0.026821862348178127
video_test_0000073,738,0.25,accuracy,0.0011518214676724536
video_test_0000073,738,0.25,global_ece,-0.004293926905482082
video_test_0000073,738,0.25,mean_tfi,-0.5392124960046978
video_test_0000073,738,0.25,mean_predicted_switches,-16.785714285714292
video_test_0000073,738,0.25,mean_transition_delay,0.20273463875759656
video_test_0000073,738,0.25,ptsm,0.001170895042053588
video_test_0000073,738,0.25,missed_transition_rate,0.010128291694800784
video_test_0000073,738,0.5,accuracy,0.00175772755222936
video_test_0000073,738,0.5,global_ece,-0.008649571320400756
video_test_0000073,738,0.5,mean_tfi,-1.0667955045239697
video_test_0000073,738,0.5,mean_predicted_switches,-33.63809523809524
video_test_0000073,738,0.5,mean_transition_delay,0.5111411208642807
video_test_0000073,738,0.5,ptsm,0.00546812068972824
video_test_0000073,738,0.5,missed_transition_rate,0.027008777852802146
video_test_0000085,1652,0.25,accuracy,0.001154987953836617
video_test_0000085,1652,0.25,global_ece,-0.004302825481893521
video_test_0000085,1652,0.25,mean_tfi,-0.5318164572311033
video_test_0000085,1652,0.25,mean_predicted_switches,-16.72380952380952
video_test_0000085,1652,0.25,mean_transition_delay,0.20259784075573517
video_test_0000085,1652,0.25,ptsm,0.001168932351266666
video_test_0000085,1652,0.25,missed_transition_rate,0.010121457489878583
video_test_0000085,1652,0.5,accuracy,0.0018016608967399428
video_test_0000085,1652,0.5,global_ece,-0.008684605493348
video_test_0000085,1652,0.5,mean_tfi,-1.0556685649118205
video_test_0000085,1652,0.5,mean_predicted_switches,-33.542857142857144
video_test_0000085,1652,0.5,mean_transition_delay,0.511133603238866
video_test_0000085,1652,0.5,ptsm,0.0054668084272946615
video_test_0000085,1652,0.5,missed_transition_rate,0.026990553306342813
video_test_0000113,642,0.25,accuracy,0.0011544885615671907
video_test_0000113,642,0.25,global_ece,-0.004299108409457894
video_test_0000113,642,0.25,mean_tfi,-0.5412893840112911
video_test_0000113,642,0.25,mean_predicted_switches,-16.819047619047623
video_test_0000113,642,0.25,mean_transition_delay,0.20286677908937634
video_test_0000113,642,0.25,ptsm,0.0011737799296248907
video_test_0000113,642,0.25,missed_transition_rate,0.01011804384485665
video_test_0000113,642,0.5,accuracy,0.0017662175656184553
video_test_0000113,642,0.5,global_ece,-0.008645752405222112
video_test_0000113,642,0.5,mean_tfi,-1.069867036310178
video_test_0000113,642,0.5,mean_predicted_switches,-33.68571428571429
video_test_0000113,642,0.5,mean_transition_delay,0.5116357504215854
video_test_0000113,642,0.5,ptsm,0.0054815274882562826
video_test_0000113,642,0.5,missed_transition_rate,0.026981450252951067
video_test_0000129,1436,0.25,accuracy,0.0011602497242152454
video_test_0000129,1436,0.25,global_ece,-0.004264119433308705
video_test_0000129,1436,0.25,mean_tfi,-0.5363458070544538
video_test_0000129,1436,0.25,mean_predicted_switches,-16.685714285714283
video_test_0000129,1436,0.25,mean_transition_delay,0.2031461434370767
video_test_0000129,1436,0.25,ptsm,0.0011770001916334705
video_test_0000129,1436,0.25,missed_transition_rate,0.010148849797022963
video_test_0000129,1436,0.5,accuracy,0.0017523978995270806
video_test_0000129,1436,0.5,global_ece,-0.008574891302815774
video_test_0000129,1436,0.5,mean_tfi,-1.0606275628442068
video_test_0000129,1436,0.5,mean_predicted_switches,-33.4047619047619
video_test_0000129,1436,0.5,mean_transition_delay,0.510825439783491
video_test_0000129,1436,0.5,ptsm,0.005485293498886434
video_test_0000129,1436,0.5,missed_transition_rate,0.027063599458727994
video_test_0000131,976,0.25,accuracy,0.0011496426502414225
video_test_0000131,976,0.25,global_ece,-0.004283414903206176
video_test_0000131,976,0.25,mean_tfi,-0.5404316292106084
video_test_0000131,976,0.25,mean_predicted_switches,-16.780952380952385
video_test_0000131,976,0.25,mean_transition_delay,0.20209884901828
video_test_0000131,976,0.25,ptsm,0.0011761273187191335
video_test_0000131,976,0.25,missed_transition_rate,0.010155721056195
video_test_0000131,976,0.5,accuracy,0.0017409732040210013
video_test_0000131,976,0.5,global_ece,-0.008608200624036569
video_test_0000131,976,0.5,mean_tfi,-1.0682077184104302
video_test_0000131,976,0.5,mean_predicted_switches,-33.609523809523814
video_test_0000131,976,0.5,mean_transition_delay,0.5111712931618149
video_test_0000131,976,0.5,ptsm,0.005474067252202869
video_test_0000131,976,0.5,missed_transition_rate,0.026912660798916743
video_test_0000173,1433,0.25,accuracy,0.00116925666536416
video_test_0000173,1433,0.25,global_ece,-0.004300279945109883
video_test_0000173,1433,0.25,mean_tfi,-0.5398616517618513
video_test_0000173,1433,0.25,mean_predicted_switches,-16.78095238095237
video_test_0000173,1433,0.25,mean_transition_delay,0.20287162162162176
video_test_0000173,1433,0.25,ptsm,0.0011664684571706663
video_test_0000173,1433,0.25,missed_transition_rate,0.010135135135135143
video_test_0000173,1433,0.5,accuracy,0.0017674111034295947
video_test_0000173,1433,0.5,global_ece,-0.008624633784407226
video_test_0000173,1433,0.5,mean_tfi,-1.0673361328681645
video_test_0000173,1433,0.5,mean_predicted_switches,-33.61904761904761
video_test_0000173,1433,0.5,mean_transition_delay,0.5121621621621619
video_test_0000173,1433,0.5,ptsm,0.005466347111349273
video_test_0000173,1433,0.5,missed_transition_rate,0.02702702702702703
video_test_0000179,1260,0.25,accuracy,0.001150623529800554
video_test_0000179,1260,0.25,global_ece,-0.0042796380466255945
video_test_0000179,1260,0.25,mean_tfi,-0.5405836456879038
video_test_0000179,1260,0.25,mean_predicted_switches,-16.72380952380952
video_test_0000179,1260,0.25,mean_transition_delay,0.20064669843430938
video_test_0000179,1260,0.25,ptsm,0.001176851931702777
video_test_0000179,1260,0.25,missed_transition_rate,0.009870660313138213
video_test_0000179,1260,0.5,accuracy,0.0017845179548342527
video_test_0000179,1260,0.5,global_ece,-0.008625309778832607
video_test_0000179,1260,0.5,mean_tfi,-1.068524354337306
video_test_0000179,1260,0.5,mean_predicted_switches,-33.51428571428572
video_test_0000179,1260,0.5,mean_transition_delay,0.5088495575221241
video_test_0000179,1260,0.5,ptsm,0.0054737263882150555
video_test_0000179,1260,0.5,missed_transition_rate,0.026548672566371667
video_test_0000188,4037,0.25,accuracy,0.0011451561108317687
video_test_0000188,4037,0.25,global_ece,-0.004281339148914209
video_test_0000188,4037,0.25,mean_tfi,-0.5343627446679804
video_test_0000188,4037,0.25,mean_predicted_switches,-16.67619047619047
video_test_0000188,4037,0.25,mean_transition_delay,0.2029719689294156
video_test_0000188,4037,0.25,ptsm,0.0011733412748754501
video_test_0000188,4037,0.25,missed_transition_rate,0.010131712259371817
video_test_0000188,4037,0.5,accuracy,0.0017783244366619266
video_test_0000188,4037,0.5,global_ece,-0.008591469453203743
video_test_0000188,4037,0.5,mean_tfi,-1.0508811222488368
video_test_0000188,4037,0.5,mean_predicted_switches,-33.338095238095235
video_test_0000188,4037,0.5,mean_transition_delay,0.5119891928402565
video_test_0000188,4037,0.5,ptsm,0.005481544594432952
video_test_0000188,4037,0.5,missed_transition_rate,0.02701789935832488
video_test_0000211,737,0.25,accuracy,0.0011638161170535177
video_test_0000211,737,0.25,global_ece,-0.0043068495456016626
video_test_0000211,737,0.25,mean_tfi,-0.5412929004554625
video_test_0000211,737,0.25,mean_predicted_switches,-16.819047619047623
video_test_0000211,737,0.25,mean_transition_delay,0.2032465336489686
video_test_0000211,737,0.25,ptsm,0.0011807860016402605
video_test_0000211,737,0.25,missed_transition_rate,0.0099763273588096
video_test_0000211,737,0.5,accuracy,0.00178471801455371
video_test_0000211,737,0.5,global_ece,-0.008661277158299868
video_test_0000211,737,0.5,mean_tfi,-1.0689171762905678
video_test_0000211,737,0.5,mean_predicted_switches,-33.63809523809524
video_test_0000211,737,0.5,mean_transition_delay,0.5109908691241118
video_test_0000211,737,0.5,ptsm,0.005499854862368564
video_test_0000211,737,0.5,missed_transition_rate,0.026547176192086575
video_test_0000220,1841,0.25,accuracy,0.0011676828717775978
video_test_0000220,1841,0.25,global_ece,-0.004286004272016433
video_test_0000220,1841,0.25,mean_tfi,-0.5401467953795054
video_test_0000220,1841,0.25,mean_predicted_switches,-16.771428571428572
video_test_0000220,1841,0.25,mean_transition_delay,0.20379146919431346
video_test_0000220,1841,0.25,ptsm,0.0011684868362167866
video_test_0000220,1841,0.25,missed_transition_rate,0.010155721056195
video_test_0000220,1841,0.5,accuracy,0.0017665717673542858
video_test_0000220,1841,0.5,global_ece,-0.00865808625283794
video_test_0000220,1841,0.5,mean_tfi,-1.0668974827404647
video_test_0000220,1841,0.5,mean_predicted_switches,-33.55238095238094
video_test_0000220,1841,0.5,mean_transition_delay,0.5098171970209888
video_test_0000220,1841,0.5,ptsm,0.005470810917084568
video_test_0000220,1841,0.5,missed_transition_rate,0.026743398781313488
video_test_0000238,766,0.25,accuracy,0.0011549180008219029
video_test_0000238,766,0.25,global_ece,-0.004297182433446095
video_test_0000238,766,0.25,mean_tfi,-0.5412893840112907
video_test_0000238,766,0.25,mean_predicted_switches,-16.81904761904761
video_test_0000238,766,0.25,mean_transition_delay,0.20307224848075656
video_test_0000238,766,0.25,ptsm,0.0011764715841754425
video_test_0000238,766,0.25,missed_transition_rate,0.010128291694800784
video_test_0000238,766,0.5,accuracy,0.0017638747648915931
video_test_0000238,766,0.5,global_ece,-0.008641437680189767
video_test_0000238,766,0.5,mean_tfi,-1.0698664709323136
video_test_0000238,766,0.5,mean_predicted_switches,-33.68571428571428
video_test_0000238,766,0.5,mean_transition_delay,0.5121539500337615
video_test_0000238,766,0.5,ptsm,0.005494382756932675
video_test_0000238,766,0.5,missed_transition_rate,0.027008777852802146
video_test_0000242,348,0.25,accuracy,0.0011414875290239879
video_test_0000242,348,0.25,global_ece,-0.004295575311626887
video_test_0000242,348,0.25,mean_tfi,-0.5333077822796888
video_test_0000242,348,0.25,mean_predicted_switches,-16.75238095238096
video_test_0000242,348,0.25,mean_transition_delay,0.20222634508348847
video_test_0000242,348,0.25,ptsm,0.0011739213255929637
video_test_0000242,348,0.25,missed_transition_rate,0.010119750379490644
video_test_0000242,348,0.5,accuracy,0.0017436896112650313
video_test_0000242,348,0.5,global_ece,-0.00864910118024681
video_test_0000242,348,0.5,mean_tfi,-1.053552101245243
video_test_0000242,348,0.5,mean_predicted_switches,-33.57142857142858
video_test_0000242,348,0.5,mean_transition_delay,0.5110473941642777
video_test_0000242,348,0.5,ptsm,0.0054828034526359926
video_test_0000242,348,0.5,missed_transition_rate,0.02698600101197507
video_test_0000250,1587,0.25,accuracy,0.0011367190319243603
video_test_0000250,1587,0.25,global_ece,-0.004284653217974707
video_test_0000250,1587,0.25,mean_tfi,-0.5407653533645109
video_test_0000250,1587,0.25,mean_predicted_switches,-16.771428571428572
video_test_0000250,1587,0.25,mean_transition_delay,0.20258327668252907
video_test_0000250,1587,0.25,ptsm,0.0011748961703812177
video_test_0000250,1587,0.25,missed_transition_rate,0.010027192386131867
video_test_0000250,1587,0.5,accuracy,0.0017321432867419828
video_test_0000250,1587,0.5,global_ece,-0.008614819548498479
video_test_0000250,1587,0.5,mean_tfi,-1.0689127597320156
video_test_0000250,1587,0.5,mean_predicted_switches,-33.595238095238095
video_test_0000250,1587,0.5,mean_transition_delay,0.5129163834126444
video_test_0000250,1587,0.5,ptsm,0.005494400696334389
video_test_0000250,1587,0.5,missed_transition_rate,0.02702243371855878
video_test_0000254,1569,0.25,accuracy,0.0011577067183073941
video_test_0000254,1569,0.25,global_ece,-0.004303369296530912
video_test_0000254,1569,0.25,mean_tfi,-0.5410578660627405
video_test_0000254,1569,0.25,mean_predicted_switches,-16.77619047619048
video_test_0000254,1569,0.25,mean_transition_delay,0.2035383029886635
video_test_0000254,1569,0.25,ptsm,0.0012055847829003652
video_test_0000254,1569,0.25,missed_transition_rate,0.010133974579182414
video_test_0000254,1569,0.5,accuracy,0.0017681338970513272
video_test_0000254,1569,0.5,global_ece,-0.008660672936485023
video_test_0000254,1569,0.5,mean_tfi,-1.0694405037252535
video_test_0000254,1569,0.5,mean_predicted_switches,-33.576190476190476
video_test_0000254,1569,0.5,mean_transition_delay,0.5087598763311574
video_test_0000254,1569,0.5,ptsm,0.005558363327539478
video_test_0000254,1569,0.5,missed_transition_rate,0.026451391274476155
video_test_0000273,960,0.25,accuracy,0.0011555905067489602
video_test_0000273,960,0.25,global_ece,-0.00427538938807609
video_test_0000273,960,0.25,mean_tfi,-0.5359440732473444
video_test_0000273,960,0.25,mean_predicted_switches,-16.580952380952382
video_test_0000273,960,0.25,mean_transition_delay,0.20210240759579445
video_test_0000273,960,0.25,ptsm,0.0011888966699807602
video_test_0000273,960,0.25,missed_transition_rate,0.010003390979993254
video_test_0000273,960,0.5,accuracy,0.0017528957297179293
video_test_0000273,960,0.5,global_ece,-0.008628175019432582
video_test_0000273,960,0.5,mean_tfi,-1.0622564366679144
video_test_0000273,960,0.5,mean_predicted_switches,-33.338095238095235
video_test_0000273,960,0.5,mean_transition_delay,0.5123770769752456
video_test_0000273,960,0.5,ptsm,0.005523181124449911
video_test_0000273,960,0.5,missed_transition_rate,0.02695829094608343
video_test_0000278,1610,0.25,accuracy,0.0011668716711827898
video_test_0000278,1610,0.25,global_ece,-0.004286266088694229
video_test_0000278,1610,0.25,mean_tfi,-0.5406646744654444
video_test_0000278,1610,0.25,mean_predicted_switches,-16.733333333333334
video_test_0000278,1610,0.25,mean_transition_delay,0.20450665756230801
video_test_0000278,1610,0.25,ptsm,0.0011623631439481308
video_test_0000278,1610,0.25,missed_transition_rate,0.010242403550699886
video_test_0000278,1610,0.5,accuracy,0.0018014333274187777
video_test_0000278,1610,0.5,global_ece,-0.008640880867048867
video_test_0000278,1610,0.5,mean_tfi,-1.0682315282976402
video_test_0000278,1610,0.5,mean_predicted_switches,-33.46666666666667
video_test_0000278,1610,0.5,mean_transition_delay,0.5121201775349951
video_test_0000278,1610,0.5,ptsm,0.00543380544059352
video_test_0000278,1610,0.5,missed_transition_rate,0.027313076135199732
video_test_0000285,1443,0.25,accuracy,0.0011602741373091252
video_test_0000285,1443,0.25,global_ece,-0.004304790281039278
video_test_0000285,1443,0.25,mean_tfi,-0.5371970637656056
video_test_0000285,1443,0.25,mean_predicted_switches,-16.72380952380952
video_test_0000285,1443,0.25,mean_transition_delay,0.20320945945945912
video_test_0000285,1443,0.25,ptsm,0.0011853852147553356
video_test_0000285,1443,0.25,missed_transition_rate,0.010135135135135087
video_test_0000285,1443,0.5,accuracy,0.001767464229890492
video_test_0000285,1443,0.5,global_ece,-0.008622763329433902
video_test_0000285,1443,0.5,mean_tfi,-1.0642299941562794
video_test_0000285,1443,0.5,mean_predicted_switches,-33.55238095238096
video_test_0000285,1443,0.5,mean_transition_delay,0.512331081081081
video_test_0000285,1443,0.5,ptsm,0.00551164508350771
video_test_0000285,1443,0.5,missed_transition_rate,0.02702702702702703
video_test_0000292,566,0.25,accuracy,0.0011602214913791764
video_test_0000292,566,0.25,global_ece,-0.004280421602985612
video_test_0000292,566,0.25,mean_tfi,-0.5206544633763697
video_test_0000292,566,0.25,mean_predicted_switches,-16.70476190476191
video_test_0000292,566,0.25,mean_transition_delay,0.20286677908937545
video_test_0000292,566,0.25,ptsm,0.0011746392832252817
video_test_0000292,566,0.25,missed_transition_rate,0.01011804384485665
video_test_0000292,566,0.5,accuracy,0.0017598191613427128
video_test_0000292,566,0.5,global_ece,-0.008622243159788795
video_test_0000292,566,0.5,mean_tfi,-1.0441888256319674
video_test_0000292,566,0.5,mean_predicted_switches,-33.542857142857144
video_test_0000292,566,0.5,mean_transition_delay,0.5116357504215845
video_test_0000292,566,0.5,ptsm,0.005480606691963041
video_test_0000292,566,0.5,missed_transition_rate,0.026981450252951067
video_test_0000293,1747,0.25,accuracy,0.0011523094326906236
video_test_0000293,1747,0.25,global_ece,-0.004289587150935831
video_test_0000293,1747,0.25,mean_tfi,-0.5348032771362017
video_test_0000293,1747,0.25,mean_predicted_switches,-16.771428571428572
video_test_0000293,1747,0.25,mean_transition_delay,0.20276653171390002
video_test_0000293,1747,0.25,ptsm,0.0011756370060384547
video_test_0000293,1747,0.25,missed_transition_rate,0.010121457489878583
video_test_0000293,1747,0.5,accuracy,0.0017600548776084413
video_test_0000293,1747,0.5,global_ece,-0.008623512654990728
video_test_0000293,1747,0.5,mean_tfi,-1.0555587693083626
video_test_0000293,1747,0.5,mean_predicted_switches,-33.56666666666666
video_test_0000293,1747,0.5,mean_transition_delay,0.511133603238866
video_test_0000293,1747,0.5,ptsm,0.005480091471197657
video_test_0000293,1747,0.5,missed_transition_rate,0.026990553306342813
video_test_0000308,1812,0.25,accuracy,0.001164571741531284
video_test_0000308,1812,0.25,global_ece,-0.004301791604248151
video_test_0000308,1812,0.25,mean_tfi,-0.5404356708941962
video_test_0000308,1812,0.25,mean_predicted_switches,-16.771428571428572
video_test_0000308,1812,0.25,mean_transition_delay,0.20342140921409158
video_test_0000308,1812,0.25,ptsm,0.0011694356812220197
video_test_0000308,1812,0.25,missed_transition_rate,0.010162601626016288
video_test_0000308,1812,0.5,accuracy,0.0017904914372379732
video_test_0000308,1812,0.5,global_ece,-0.008646471597743483
video_test_0000308,1812,0.5,mean_tfi,-1.0679582480844563
video_test_0000308,1812,0.5,mean_predicted_switches,-33.57142857142858
video_test_0000308,1812,0.5,mean_transition_delay,0.5132113821138207
video_test_0000308,1812,0.5,ptsm,0.0054753313612234955
